selfies,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
[O][=C][C][C][C][N][Ring1][Branch1][C][C][O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][C][C][C][C][C][N][C][C][C][C][Ring1][Branch1][=O],0.0,0.0,1.0,,,,,,0.0,,,
[O][=C][C][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][N][Ring1][Branch2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][=C][C][C][C][N][Ring1][Branch1],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[N][C][=Branch1][C][=O][C][N][C][C][C][C][Ring1][Branch1][=O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][/N][=C][Branch1][Ring1][\N][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[C][/N][=C][Branch1][Ring1][\N][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
[C][C][Branch1][C][C][N][C][C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2].[C][C][Branch1][C][C][N][C][C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2],,,,,,,,0.0,,0.0,,
[2H][C][Branch1][C][2H][Branch1][C][2H][C@H1][Branch1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[2H][C][Branch1][C][2H][Branch1][C][2H][C@H1][Branch1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
[C][O][C][C][C][=C][C][=C][Branch1][=C][O][C][C][Branch1][C][O][C][N][C][Branch1][C][C][C][C][=C][Ring1][#C].[C][O][C][C][C][=C][C][=C][Branch1][=C][O][C][C][Branch1][C][O][C][N][C][Branch1][C][C][C][C][=C][Ring1][#C],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C@][Branch1][C][N][Branch1][S][C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][O].[C][C@][Branch1][C][N][Branch1][S][C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[N][=C][Branch1][C][N][N][C][C][=C][C][=C][C][Branch1][C][I][=C][Ring1][#Branch1].[N][=C][Branch1][C][N][N][C][C][=C][C][=C][C][Branch1][C][I][=C][Ring1][#Branch1],0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
[C][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1].[C][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],0.0,0.0,1.0,,0.0,,,1.0,,,1.0,
[C][C][Branch1][C][C][N][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][O][C][O][C][C][O][C][Branch1][C][C][C][C][=C][Ring1][=C].[C][C][Branch1][C][C][N][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][O][C][O][C][C][O][C][Branch1][C][C][C][C][=C][Ring1][=C],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][O][C][C][C][=C][C][=C][Branch1][=C][O][C][C][Branch1][C][O][C][N][C][Branch1][C][C][C][C][=C][Ring1][#C].[C][O][C][C][C][=C][C][=C][Branch1][=C][O][C][C][Branch1][C][O][C][N][C][Branch1][C][C][C][C][=C][Ring1][#C].[O][=C][Branch1][C][O][C][C][C][=Branch1][C][=O][O],1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
[C][C][C][C][C][C][C][N][Branch1][Ring1][C][C][C][C][C][C][Branch1][C][O][C][=C][C][=C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][O].[C][C][C][C][C][C][C][N][Branch1][Ring1][C][C][C][C][C][C][Branch1][C][O][C][=C][C][=C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
[C][C][Branch1][C][C][Branch1][C][C][N][C][C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2].[C][C][Branch1][C][C][Branch1][C][C][N][C][C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][=C][Branch1][C][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1][O].[O][=C][Branch1][C][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1][O].[Zn+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
[C][N][C][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[C][N][C][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][C][C][Ring1][=Branch1][=O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][Branch1][C][C][C@H1][C][C][C@@H1][Branch1][C][C][C][C][Ring1][#Branch1][=O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][Branch1][C][C][C][C][C][C][C][C][Ring1][=Branch1][=O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][=Branch1][C][=O][C][C][Ring1][#Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][=Branch1][C][=O][C][C][Ring1][#Branch1],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][=Branch1][C][=O][C][C][Branch1][C][C][Branch1][C][C][C][Ring1][=Branch2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[O][=C][C][C][C][C][C][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][=Branch1][=O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][=C][C][C][C][C][C][Ring1][=Branch1][Cl],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][Branch1][C][C][C@@H1][C][C][C@@H1][Branch1][C][C][C][C][Ring1][#Branch1][=O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][=Branch1][C][=O][C][C][Ring1][#Branch1],0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
[C][C][C][C][C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][S][C][=Branch1][C][=O][C][Ring1][O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][C][C@H1][O][C@@H1][Branch1][P][N][C][=N][C][=C][Branch1][C][O][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][C@H1][Branch1][C][O][C@@H1][Ring1][S][O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][C][C@H1][O][C@@H1][Branch1][P][N][C][=N][C][=C][Branch1][C][S][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][C@H1][Branch1][C][O][C@@H1][Ring1][S][O],0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,,1.0
[N][C][=N][C][Branch1][C][Cl][=N][C][=C][Ring1][#Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][Branch2][F],0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,0.0,1.0
[C][C][Branch1][C][C][Branch2][Branch1][=Branch2][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][C@H1][O][C@@H1][Branch1][P][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][C@H1][Branch1][C][O][C@@H1][Ring1][S][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C][Branch1][C][O][C][=Branch1][C][=O][N][C][C][C][=Branch1][C][=O][N][C][C][S],0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch1][O][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C@@H1][Branch1][C][O][C@H1][Ring1][N][O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[N][C][=N][C][Branch1][C][F][=N][C][=C][Ring1][#Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][Branch2][O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C@H1][C][C][C@@H1][Branch1][Ring1][C][O][O][Ring1][#Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch2][Ring1][O][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][C@@H1][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][O],0.0,0.0,,,0.0,0.0,0.0,,0.0,,,
[C][C][Branch1][C][C][=C][C][N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O],,,,,,,,1.0,,0.0,,
[C][O][C][=N][C][Branch1][C][N][=N][C][=C][Ring1][#Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][Branch2][O],0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[N][C][=N][C][Branch1][C][Cl][=N][C][=C][Ring1][#Branch1][N][=C][N][Ring1][Branch1][C@H1][C][C@H1][Branch1][C][O][C@@H1][Branch1][Ring1][C][O][O][Ring1][Branch2],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
[C][C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][=C][C][C][C][O][Ring1][Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][O][Ring1][#Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[C][C][C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][C][C][O][C][Ring1][Branch1][=O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1],1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][=Branch1][C][=O][C][C][C][O][C][Ring1][Branch1][=O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1],0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],1.0,0.0,,,1.0,1.0,0.0,1.0,,0.0,,1.0
[C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],0.0,0.0,1.0,,1.0,,0.0,1.0,0.0,0.0,,0.0
[C][O][C][=Branch1][C][=O][C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=C],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][=C][Branch2][Ring1][#Branch1][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][Branch1][C][F][Branch1][C][F][F],0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0
[O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2],0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,
[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][Branch1][C][C][C][C@H1][Branch2][Ring1][O][N][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N][C][=Branch1][C][=O][O],0.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,0.0,0.0
[C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
[C][C][Branch1][C][C][N][C][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S],,,,,,,,0.0,,0.0,,
[C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][C][Branch1][#Branch1][N][C][Branch1][C][C][=O][=C][C][=C][Ring1][#Branch2][Ring1][=C],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][=N+1][Branch1][C][O-1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
[N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],1.0,,1.0,,1.0,,0.0,,1.0,0.0,,0.0
[O][C][C][C][C][C][O][Ring1][Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C@@H1][Branch1][C][O][C@H1][O][C][C@H1][Branch1][C][O][C@H1][Ring1][=Branch1][O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][C][C@H1][O][C@][Branch1][C][O][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][=Branch2][O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][=C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][O][Ring1][Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][C][C][C][C][C][/C][=C][/C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][O][C][C][Branch1][Branch1][O][C][C][O][C][O][C][Branch1][Branch1][O][C][C][O][C][C][Ring1][=Branch2][O][C][C][O],0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[C][C][=Branch1][C][=O][O][C][C@H1][O][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@@H1][Ring1][=N][O][C][Branch1][C][C][=O],,,,,,,,0.0,,0.0,,
[C][N][/C][=Branch1][#Branch1][=N][/N+1][=Branch1][C][=O][O-1][N][C][C][C][C][O][C][Ring1][Branch1],0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][=P][Branch1][C][O-1][Branch1][C][O-1][O][C][C@@][Branch1][C][O][O][C@H1][Branch1][O][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][C@@H1][Branch1][C][O][C@@H1][Ring1][=N][O],0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0
[C][C][C][C][C][O][Ring1][Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C@@H1][Branch1][C][O][C@H1][O][C][C@H1][Branch1][Branch1][O][C][C][O][C@H1][Ring1][=Branch2][O][C][C][O],0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
[C][C][C][O][C][Ring1][Branch1],0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][=C][C][=Branch1][C][=O][O][C][C][C][C][C][O][Ring1][Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
[C][C][C][=N][C][=C][N][=C][Ring1][=Branch1][C],1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[N][C][=Branch1][C][=O][C][=C][N][=C][C][=N][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][C][Branch1][C][C][C][=N][C][=C][N][=C][Ring1][=Branch1][O][C],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][=C][N][=C][C][=N][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[C][O][C][=Branch1][C][=O][C][=N][C][Branch1][C][Cl][=C][Branch1][C][Cl][N][=C][Ring1][Branch2][N],,,,,,,,1.0,,1.0,,
[C][C][C][=N][C][=C][N][=C][Ring1][=Branch1][C][C],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][=N][C][Branch1][C][C][=C][Branch1][C][C][N][=C][Ring1][Branch2][C],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[N][=C][Branch1][C][N][N][C][=Branch1][C][=O][C][=N][C][Branch1][C][Cl][=C][Branch1][C][N][N][=C][Ring1][Branch2][N],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
[C][C][=C][N][=C][Branch1][C][C][C][Branch1][C][C][=N][Ring1][Branch2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][=Branch1][C][=O][C][=C][N][=C][C][=N][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][S][C][=C][N][=C][C][=N][Ring1][=Branch1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O][C][=C][C][=C][Branch1][P][/C][=C][/C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2][C][=C][Ring1][S],1.0,0.0,,,1.0,1.0,,1.0,1.0,0.0,1.0,
[N][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=C][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][O][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O][=C][Ring2][Ring1][#Branch1],,,,,,,,0.0,,0.0,,
[C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch2][Ring1][N][/C][Branch1][Ring1][C][C][=C][Branch1][Ring1][\C][C][C][=C][C][=C][Branch1][Branch2][O][C][=Branch1][C][=O][C][C][C][=C][Ring1][O][C][=C][Ring2][Ring1][#Branch1],0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,1.0
[C][N][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][C][/C][=C][/C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=C][Ring1][P],0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring1][#Branch2][C][=C][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][=C][Ring2][Ring1][=Branch2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][=Branch1][#Branch2][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][\C][=C][C][=C][C][=C][Ring1][=Branch1],0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,,0.0
[C][C][/C][=Branch2][Ring1][=Branch2][=C][Branch1][Ring1][/C][C][C][=C][C][=C][Branch1][#Branch2][O][P][=Branch1][C][=O][Branch1][C][O][O][C][=C][Ring1][O][C][=C][C][=C][Branch1][#Branch2][O][P][=Branch1][C][=O][Branch1][C][O][O][C][=C][Ring1][O],0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C][O][C][=C][C][=C][Branch1][O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=C],0.0,0.0,0.0,1.0,,0.0,,1.0,,0.0,0.0,0.0
[C][C][/C][=Branch1][P][=C][Branch1][Ring1][/C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
[C][C][C][=Branch1][P][=C][Branch1][Ring1][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,1.0
[C][=Branch1][#Branch2][=C][\C][=C][C][=C][C][=C][Ring1][=Branch1][\C][=C][C][=C][C][=C][Ring1][=Branch1],0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
[C][C][=C][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][=N][Ring1][Branch2],0.0,0.0,1.0,0.0,,0.0,,,0.0,,1.0,
[C][C][N][Branch1][Ring1][C][C][C][=C][C][=C][C][Branch1][C][C][=C][C][=Branch1][C][=O][O][C][Ring1][Branch2][=C][Ring1][N],1.0,,1.0,,0.0,,,,0.0,,,1.0
[C][C][=C][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][N][Ring1][#Branch1],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0
[C][O][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][C][=Branch1][C][=O][O][C][Ring1][#Branch1][=C][Ring1][=N],0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0
[C][C][=C][C][=Branch1][C][=O][O][C][=C][C][Branch1][=Branch1][N][Branch1][C][C][C][=C][C][=C][Ring1][=C][Ring1][=Branch2],0.0,,,,0.0,,,,1.0,,,1.0
[C][C][=C][Branch1][C][Cl][C][=Branch1][C][=O][O][C][=C][C][Branch1][S][O][P][=Branch1][C][=O][Branch1][Branch1][O][C][C][Cl][O][C][C][Cl][=C][C][=C][Ring2][Ring1][#Branch1][Ring1][P],0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
[O][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][Branch1][C][C][=C][Branch1][#Branch2][C][C][N][Branch1][Ring1][C][C][C][C][C][=Branch1][C][=O][O][C][Ring1][#C][=C][Ring2][Ring1][Ring1][Cl],0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
[C][C][=C][C][=C][O][C][=Branch1][C][=O][C][=C][C][Ring1][#Branch1][=C][Ring1][O],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
