selfies,p_np
[C][=Branch1][=C][=C][C][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][Cl][Cl][C][C][Branch2][Ring1][=Branch2][N][C@@H1][Branch1][=Branch2][C][N][C][C][C][C][Ring1][Branch1][C][C][Branch1][Branch1][C][C][Ring1][N][Branch1][C][C][C][=O],1
[C][=Branch1][=C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][Cl][C][C][Branch1][P][N][C][C][C][C][C@H1][Ring1][=Branch1][C][N][C][C][C][C][Ring1][Branch1][=O],1
[C][=Branch2][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][C][C][Branch2][Ring1][Ring1][N][C@@H1][Branch1][#Branch1][C][C][C][C][Ring1][=Branch1][C][N][C][C][C][C][Ring1][Branch1][=O],1
[C][C][C][N][Branch1][=Branch1][C][C][N][Ring1][=Branch1][C][=C][C][N][Branch2][Ring1][=Branch2][C][=C][Branch1][=Branch1][C][Branch1][C][O][=O][C][=Branch1][C][=O][C][=Ring1][#Branch2][C][Branch1][C][C][=C][Ring1][#C][F][C][C][C][Ring1][Ring1],0
[C][C@H1][C][N][Branch1][=Branch2][C][C@@H1][Branch1][C][C][N][Ring1][#Branch1][C][=C][Branch1][C][F][C][Branch1][C][N][=C][C][=Branch1][C][=O][C][=Branch1][P][=C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][Ring1][#Branch2][=C][Ring1][S][F][C][Branch1][C][O][=O],0
[O][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=C][Branch1][C][F][C][=C][Ring1][=N][C][Ring2][Ring1][Ring2][=O],0
[C][C][O][C][=Branch1][C][=O][C][=C][N][=C][N][Branch1][Ring1][C][C][N][=C][C][Ring1][#Branch1][=C][Ring1][O][N][N][=C][Branch1][C][C][C],1
[C][=N][NH0][Branch2][Ring1][#C][C][=C][Ring1][Branch1][C][=Branch2][Ring1][C][=C][Branch1][Branch2][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][Branch1][Ring2][O][C][C][=O][N][C][C][C][C][C][C],1
[C][C][C][C][N][C][=C][Branch1][S][C][=N][C][N][Branch1][Ring1][C][C][N][=C][C][Ring1][O][=Ring1][#Branch1][C][=Branch1][C][=O][O][C][C],1
[Cl][C][=C][C][=C][N][C][=Branch1][C][=O][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#C][=C][Ring2][Ring1][Ring1],1
[C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][=C][Ring1][#Branch2][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][#Branch2][C][C][Branch1][Branch1][N][Ring1][=N][C][=O][=O],1
[C][N][C][=Branch1][C][=O][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring2][Ring1][Ring2][Ring1][#Branch1],1
[C][C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Ring1][O][Branch1][C][C][C][C][N][Ring1][=C][C][C][C][C][Ring1][Ring1],1
[C@@][Branch2][Ring2][#Branch2][C][Branch2][Ring2][C][C@H1][Branch1][P][N][Branch1][#Branch2][C][C][Branch1][Branch1][C][C][Ring1][Ring1][O][C][C][Ring1][O][C][C][=C][Ring1][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][Branch1][C][C][C][C][C],1
[C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C][Branch2][Ring1][N][C][Branch2][Ring1][Ring2][C][Branch1][=C][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][C][C][Ring1][#Branch2][C][Ring1][=N][Branch1][C][C][C][C][C],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][Ring1][N][=O],1
[O][=C][N][C][=Branch1][C][=O][C][Branch1][Ring2][N][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][Branch1][N][Branch1][O][C][O][PH0][Branch1][C][O][Branch1][C][O][=O][C][Branch1][Ring2][N][Ring1][P][=O][=O],1
[C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],1
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][=C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][C],1
[C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][=C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][C],1
[C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][O][C][=Branch1][C][=O][C][N][C@H1][Branch1][=Branch2][S][C][Ring1][Branch1][Branch1][C][C][C][C@H1][Branch1][N][N][=C][N][C][C][C][C][C][C][Ring1][#Branch1][C][Ring1][P][=O],0
[C][C][O][C][=Branch1][C][=O][O][C][Branch1][C][C][O][C][=Branch1][C][=O][C@@H1][N][C@H1][Branch1][=Branch2][S][C][Ring1][Branch1][Branch1][C][C][C][C@H1][Branch1][N][N][=C][N][C][C][C][C][C][C][Ring1][#Branch1][C][Ring1][P][=O],0
[C][C][Branch1][C][C][S][C@@H1][C@H1][Branch1][N][N][=C][N][C][C][C][C][C][C][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring1][=C][C@H1][Ring2][Ring1][C][C][Branch1][C][O][=O],0
[C][N][Branch1][C][C][C][C][C][C][C][=Branch2][Ring1][#Branch1][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C][Ring1][N][Branch1][C][C][O][C][=Branch1][C][=O][C][Ring2][Ring1][Ring1][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch2][Ring1][O][=C][Branch1][C][/O][N][C][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=N][N][=C][Branch1][C][N][N][C][Ring2][Ring2][=Branch2][=O],0
[C][N][Branch1][C][C][C][C][C][C][C][=Branch2][Ring1][#Branch1][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C][Ring1][N][Branch1][C][C][O][C][=Branch1][C][=O][C][Ring2][Ring1][Ring1][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch2][Ring1][Ring2][=C][Branch1][C][/O][N][C][N][C][C][N][Branch1][Ring2][C][C][O][C][C][Ring1][=Branch2][C][Ring2][Ring2][=Branch1][=O],0
[C][N][Branch1][C][C][C@H1][C@@H1][C][C@H1][C][=Branch2][Ring1][#Branch1][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C@@][Ring1][N][Branch1][C][C][O][C][=Branch1][C][=O][C@][Ring2][Ring1][Ring1][Branch1][C][O][C][=Branch1][C][=O][\C][=Branch2][Ring1][O][=C][Branch1][C][/O][N][C][Branch1][=C][N][C][C][N][Branch1][Ring2][C][C][O][C][C][Ring1][=Branch2][C][Branch1][C][O][=O][C][Ring2][Ring2][=Branch2][=O],0
[C][C][C][=Branch1][C][=O][O][C@H1][C@@H1][Branch1][C][C][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch2][O][C@H1][C][C@H1][Branch1][Ring1][O][C][C@@H1][Branch1][Branch2][O][C][=Branch1][C][=O][C][C][C@H1][Branch1][C][C][O][Ring1][=C][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][C][C][C][C@@H1][Branch1][Branch1][C@H1][Ring1][#Branch1][O][N][Branch1][C][C][C][C][Branch1][C][C][C][C@@][Branch1][Branch1][C][O][Ring1][Ring1][C][=Branch1][C][=O][C@@H1][Ring2][Branch1][C][C],0
[C][O][C@H1][C][C@@H1][Branch1][#C][O][C@@H1][Branch1][C][C][C@@H1][Ring1][#Branch1][O][C][Branch1][C][C][=O][O][C@H1][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch2][O][C@@H1][O][C@H1][Branch1][C][C][C][C@@H1][Branch1][#Branch2][C@H1][Ring1][#Branch1][O][C][Branch1][C][C][=O][N][Branch1][C][C][C][C@@H1][Branch1][C][C][C][C@@][Branch1][Branch1][C][O][Ring1][Ring1][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@@H1][Ring2][Ring2][#Branch2][C],0
[C][O][C][C][C][Branch1][#Branch2][O][C][Branch1][C][C][C][Ring1][#Branch1][O][O][C@H1][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C][O][C][Branch1][C][C][C][C][Branch1][Branch1][C][Ring1][#Branch1][O][N][Branch1][C][C][C][C@@H1][Branch1][C][C][C][C@][Branch1][Branch1][C][O][Ring1][Ring1][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@@H1][Ring2][Ring2][Ring2][C],0
[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][C][=Branch2][Ring1][=Branch2][=C][Branch1][S][C][Ring1][#Branch1][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Cl][C][=Branch1][C][=O][O][C][C],0
[C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][C][=Branch2][Ring1][#Branch2][=C][Branch1][P][C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O][C][=Branch1][C][=O][O][C][C],0
[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][C][=Branch2][Ring1][=N][=C][Branch2][Ring1][Ring1][C][Ring1][#Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=O][C][=Branch1][C][=O][O][C][C],0
[C][=C][Branch2][Ring1][Ring1][C][=Branch1][#C][=C][C][=C][Ring1][=Branch1][O][C][C][=N][C][C][N][Ring1][Branch1][Cl][Cl],1
[C][C][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][O][C][C][=N][C][C][N][Ring1][Branch1],0
[C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=N][C][C][N][Ring1][Branch1],0
[C][C][Branch1][C][C][N][C@@H1][Branch2][Ring1][P][C][=Branch1][C][=O][N][Ring1][#Branch1][C@H1][C@H1][S][C][Branch1][C][C][Branch1][C][C][C@@H1][Branch1][Branch2][N][Ring1][#Branch1][C][Ring1][=Branch2][=O][C][Branch1][C][O][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][O][C][O][C][=Branch1][C][=O][C][N][C][Branch1][=Branch2][S][C][Ring1][Branch1][Branch1][C][C][C][C][Branch2][Ring1][N][N][C][=Branch1][C][=O][C][Branch1][=Branch2][N][C][Ring1][=Branch1][Branch1][C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Ring2][Ring1][#Branch1][=O],0
[C][O][C][O][C][=Branch1][C][=O][C@@H1][N][C@H1][Branch1][=Branch2][S][C][Ring1][Branch1][Branch1][C][C][C][C@H1][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][Branch1][=Branch2][N][C][Ring1][=Branch1][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][=Branch1][=O],0
[C][C][N][Branch1][Ring1][C][C][C][Branch1][C][C][=N][N][=C][C][=C][Branch1][C][O][C][=C][C][=Branch1][C][=O][C][Branch1][C][C][O][C][=C][C][Branch1][Ring1][O][C][C][Branch1][C][C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][C][C][C][Branch1][C][O][C][Branch1][C][C][C][Branch1][C][O][C][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][=Branch1][C][=O][N][C][Ring2][Ring2][=Branch2][=C][Branch1][C][O][C][Ring2][Ring2][=Branch2][=C][Branch1][C][O][C][Branch1][C][C][=C][Ring2][Ring2][=N][O][Ring2][Ring2][O],0
[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][C][O][C][=C][C][N][C][=Branch1][C][=O][C][=Branch2][=Branch1][=C][=C][\C][=C][\C@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][C][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Branch1][C][C][C@@H1][Branch1][Ring1][O][C][/C][=C][/O][C@@][Branch1][C][C][O][C][=C][Branch1][C][C][C][Branch1][C][O][=C][Branch1][=Branch1][C][=Ring2][Ring2][=Branch2][O][C][Ring2][Ring2][=N][=C][Ring1][#Branch2][C][Ring1][=C][=O][/C],0
[C][O][C@H1][/C][=C][/O][C@@][Branch1][C][C][O][C][=C][Branch1][C][C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Branch2][Ring2][S][N][C][=Branch1][C][=O][C][=Branch2][Ring2][=Branch1][=C][\C][=C][\C@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][C][C@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@@H1][Ring2][Ring2][#Branch1][C][/C][C][=C][Branch1][C][O][C][Ring2][Ring1][P][=C][Ring2][Ring2][#Branch1][C][Ring2][Ring2][O][=O],0
[C][=N][C][=C][Branch2][Ring1][#Branch1][NH0][Ring1][Branch1][C][C][N][C][Branch1][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][Branch1][=C][N][Branch1][C][C][C][Branch1][=Branch1][N][Ring2][Ring1][Branch1][C][=O][=O],1
[H+1].[C][=N][C][=C][Branch2][Ring1][Ring2][NH0][Ring1][Branch1][C][C][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][=Branch1][C][=O][N][Ring2][Ring1][Branch1][C][C].[Cl-1],1
[C][N][C][=Branch1][C][=O][N][Branch1][C][C][C][N][=C][N][Branch2][Ring1][#Branch1][C][C][N][C][C][Branch1][C][O][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Ring2][Ring1][Ring1][C][Ring2][Ring1][=Branch2][=O],0
[C][=C][Branch2][Ring1][#Branch1][C][Branch2][Ring1][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][Branch1][C][C][=O][=O][C][=Branch1][#Branch1][=C][C][=C][Ring2][Ring1][Ring1][O],1
[C][=C][C][=C][C][=Branch2][Ring1][#Branch2][=C][Ring1][=Branch1][C][Branch2][Ring1][C][O][C][=C][C][=C][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][=O][O][C][Branch1][C][C][=O],1
[C][=C][C][=C][C][=Branch2][Ring1][Ring2][=C][Ring1][=Branch1][O][C][Branch1][N][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][O][=O][C][Branch1][C][O][=O],1
[C][=C][C][=Branch2][Branch1][=Branch1][=C][O][C][C][C][Branch2][Ring1][Branch1][C][Branch1][=Branch2][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C][Ring1][#C][=C][Ring1][=N][Ring1][#Branch2][C][C][Branch1][N][C][Ring1][=C][Branch1][Ring1][O][C][C][=C][Ring1][S][C][Branch1][C][O][Branch1][Ring2][C][C][C][C][O],1
[C@@][Branch1][C][O][Branch2][Branch1][Branch1][C][C][Branch1][Ring1][O][C][C][O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][C][Ring1][#Branch2][C][Branch1][P][C][Branch1][O][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][=C][C][Ring1][N][Branch1][Branch1][C][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][=Branch2][Branch1][Ring2][C][C][C][C],1
[C@H1][O][C][=C][Branch1][#Branch1][O][C][=Branch1][C][=O][C][C][=C][C][=C][Ring1][#Branch2][C][Ring1][=N][C][Branch2][Ring1][#Branch2][C][C@@H1][Branch1][N][C][Ring1][P][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C@][Branch1][C][O][Branch1][Ring2][C][C][C][C][C][Branch1][#Branch2][N][Branch1][=Branch1][C][C][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][#Branch1],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][#C][C][=C][Branch1][Branch1][C][=C][Ring1][#Branch1][C][=C][C][=C][Ring1][Branch2][=C][C][C][N][Branch1][C][C][C],1
[C][N][Branch1][C][C][C][C][#C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][C][=C][Ring1][#C][Ring1][=Branch1],1
[C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][\C][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][=C][/C][C][N+1][Branch1][C][O-1][Branch1][C][C][C],1
[C][=C][C][=C][Branch2][Ring1][O][C][C][C][=C][Branch1][#C][C][Ring1][#Branch1][C][N][C][C][C][C][C][Ring1][#C][Ring1][=Branch1][C][=C][C][=C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],1
[C@H1][C][=C][Branch1][=N][C][C][C][=C][Ring1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring1][=C][C@H1][C][C@][Branch1][=Branch1][C][Branch1][C][C][C][Branch1][C][O][C][C][N][Ring1][#Branch2][C][Ring2][Ring1][#Branch2],1
[C@][Branch1][C][O][Branch2][Ring2][Branch1][C][C@@H1][N][Branch1][Branch1][C][C][Ring1][#Branch1][C][C@@H1][C][=C][Branch1][=N][C][C][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][C][=C][C][=C][Ring2][Ring1][Ring2][Ring1][=C][C][Branch1][C][C][Branch1][C][C][C].[H+1].[Cl-1],1
[C][=C][Branch1][=C][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][N][C][C][C][=C][C][=C][Ring1][#C],1
[C@H1][Branch2][Ring1][=Branch2][C@][Branch1][C][O][Branch1][#Branch1][C][C][C][C][Ring1][#Branch1][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][C][C][N][Branch1][C][C][C].[H+1].[Cl-1],1
[C][=C][Branch2][Ring1][Branch1][C][Branch1][O][O][C][C][N][Branch1][Ring1][C][C][C][C][C][C][C][C][C][Ring1][=C][C][=C][C][=Branch1][Branch1][=C][Ring2][Ring1][Ring2][Cl],1
[C][=N][C][=Branch1][S][=N][C][=C][Ring1][=Branch1][N][=C][NH0][Ring1][Branch1][C][O][C][C][O][N],1
[C][=N][C][=C][Branch2][Ring1][#Branch1][NH0][Ring1][Branch1][C][C][C][Branch1][Branch2][C][O][C][Branch1][C][C][=O][C][O][C][Branch1][C][C][=O][N][=C][Branch1][C][N][N][=C][Ring2][Ring1][Branch1],1
[C][=N][C][=C][Branch2][Ring1][#Branch1][NH0][Ring1][Branch1][C][O][C][Branch1][Branch2][C][O][C][Branch1][C][C][C][C][O][C][Branch1][C][C][C][N][=C][Branch1][C][N][N][=C][Ring2][Ring1][Branch1],1
[C][C][Branch1][C][C][C][C][N][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][#Branch1][C][N][C][C][C][C][C][O][Ring1][N],1
[H+1].[C][=C][O][C][C][Branch1][#C][O][C][Ring1][=Branch1][=C][Branch1][Branch1][C][=C][Ring1][#Branch2][O][C][C][C][N][C][C][C][C].[Cl-1],1
[C][=C][Branch1][Ring1][O][C][C][=Branch2][Ring2][Ring2][=C][C][=C][Ring1][Branch2][C][=Branch1][N][=N][N][=C][Branch1][=Branch1][C][Ring1][#Branch1][C][C][C][C][=C][C][=C][Branch1][=Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][C][O][C],1
[C][=C][C][=Branch2][Ring1][=Branch1][=N][N][=C][Branch1][S][C][C][Ring1][#Branch1][=C][C][=Branch1][=Branch1][=C][Ring1][O][O][C][O][C][C][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1],1
[C][=C][Branch1][Ring1][O][C][C][=Branch2][Ring1][=N][=C][C][=C][Ring1][Branch2][C][=Branch1][#Branch2][=N][N][=C][Branch1][Ring2][C][Ring1][#Branch1][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][Cl][O][C],1
[C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][#C][=N][C][=C][Branch1][Ring2][S][Ring1][#Branch1][C][=C][C][=C][Ring1][#Branch1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C],1
[C][=C][Branch1][C][C][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][#C][=N][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][S][Ring1][O][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][=N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][O][N][C][C][N][Branch1][#Branch1][C][C][O][C][C][O][C][C][Ring1][N],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch2][Ring1][C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][Branch1][C][C][C][C][C][C][N][C],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch2][Ring1][C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][Branch1][C][C][C][C][C][C][N][Branch1][C][C][C],1
[C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][C][Branch1][=C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][N][Ring1][#Branch2][C][C][C][N][Branch1][C][C][C],1
[C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][C][=C][Ring1][=Branch2][C][=Branch1][O][=N][C][C][Branch1][Branch1][N][Ring1][#Branch1][C][=O][C][=C][C][C][C][C][Ring1][=Branch1],1
[C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][O][=N][C][C][=Branch1][C][=O][N][Ring1][Branch2][C][C][=C][C][C][C][C][Ring1][=Branch1],1
[C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][#Branch2][=N][C][C][=Branch1][C][=O][N][Ring1][Branch2][C][=C][C][C][C][C][Ring1][=Branch1],1
[C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Branch1][#Branch2][N][Branch1][=Branch1][C][C][O][Ring1][N][C][C],1
[C][=C][Branch1][N][C][C][Branch1][C][C][N][C][C][O][Ring1][#Branch1][C][=C][C][=C][Ring1][=N],1
[C][=C][Branch1][S][C][C][N][Branch1][=Branch1][C][C][O][Ring1][=Branch1][C][Branch1][C][C][C][C][=C][C][=Branch1][Ring2][=C][Ring1][#C][C][Branch1][C][F][Branch1][C][F][F],1
[C][=C][Branch1][Ring1][O][C][C][=Branch2][Ring2][Ring2][=C][C][=C][Ring1][Branch2][C][=Branch1][Branch2][=C][Branch1][C][C][NH1][Ring1][=Branch1][C][C][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][N][O][C],1
[C][=C][Branch1][Ring1][O][C][C][=Branch2][Ring2][#Branch2][=C][C][=C][Ring1][Branch2][C][=Branch1][=C][=C][Branch1][Branch2][C][Branch1][Ring2][O][C][C][=O][NH1][Ring1][#Branch2][C][C][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][N][O][C],1
[C][=C][Branch1][Ring1][O][C][C][=Branch2][Ring2][=Branch1][=C][C][=C][Ring1][Branch2][C][=Branch1][Branch2][=C][Branch1][C][C][NH1][Ring1][=Branch1][C][C][N][C][C][N][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][Ring1][=C][O][C],1
[C][=C][Branch2][Ring1][Branch1][C][Branch1][S][C][Branch1][N][N][Branch1][C][C][C][Branch1][Ring2][N][Ring1][=Branch1][=O][=O][C][C][C][=C][C][=C][Ring1][S],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Branch1][=N][N][Branch1][Ring1][C][C][C][Branch1][Ring2][N][Ring1][#Branch1][=O][=O],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=C][N][Branch1][#Branch2][C][=Branch1][C][=O][N][C][Ring1][=Branch1][=O][C][C][C],1
[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C@@H1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][Branch2][C][C][N][Branch1][C][C][C][C][=Branch1][C][=O][C@@H1][Ring1][P][O][C][Branch1][C][C][=O],1
[C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch2][Ring1][Ring2][C][Branch1][S][C][C][Branch1][Ring2][S][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][C][C][N][Branch1][C][C][C],1
[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C@@H1][C][C@@H1][C][C][C][C][C@@H1][Ring1][=Branch1][C][N][Ring1][#Branch2][C][C@@H1][Branch1][C][O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][N][=O][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2],0
[C][N][Branch2][Ring1][N][C][Branch1][N][C][C][C][C][C][C][C][Ring1][#Branch2][Ring1][=Branch1][C][Branch1][#Branch2][N][C][Branch1][C][C][Branch1][C][C][C][=O][C][C][Branch2][Branch1][C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Branch2][Ring1][S][C][Branch2][Ring1][=Branch1][N][C][Branch1][P][C][=N][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][=O][C][C][Branch1][C][N][=O][=O][O],1
